,states,pos,neg,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dateChecked,death,hospitalized,lastModified,total,totalTestResults,posNeg,deathIncrease,hospitalizedIncrease,negIncrease,posIncrease,totalTestResultsIncrease,hash,date,year,month,week,dow,dowIndex,weeklyPosIncrease,meanWeeklyPosIncrease,stdWeeklyPosIncrease,pctWeeklyPosIncrease,zscoreWeeklyPosIncrease,day1LagDelta,day1LeadDelta,localMaximum,localMinimum
62,56,3355514,37870551,2610.0,53988.0,264865.0,6074.0,11749.0,2259.0,1142.0,1031939.0,2020-07-13T00:00:00Z,127830.0,264865.0,2020-07-13T00:00:00Z,41228675,41226065,41226065,327,1214,636500,58091,694591,cfe151573e17d41dfa91b8eb89bcc83577182cd8,2020-07-13,2020,7,29,Monday,0,463706,66243.71428571429,6054.136539432791,12.527549783699154,-1.3466353513193334,-4638.0,3221.0,False,True
63,56,3297423,37234051,2639.0,52727.0,263651.0,5930.0,11679.0,2182.0,1136.0,1006326.0,2020-07-12T00:00:00Z,127503.0,263651.0,2020-07-12T00:00:00Z,40534113,40531474,40531474,476,939,702394,61312,763706,692f1ea398e081c6513840caf942a7c67c144d9a,2020-07-12,2020,7,28,Sunday,6,406528,58075.42857142857,8507.616192901176,15.081863979848867,0.38043223332900805,3221.0,1583.0,False,False
64,56,3236111,36531657,2618.0,51859.0,262712.0,5939.0,11612.0,2169.0,1128.0,995576.0,2020-07-11T00:00:00Z,127027.0,262712.0,2020-07-11T00:00:00Z,39770386,39767768,39767768,757,5141,637755,62895,700650,02af56fcabe461e2000b5fae05e4cd0f9a97f659,2020-07-11,2020,7,28,Saturday,5,406528,58075.42857142857,8507.616192901176,15.471259052267003,0.5665008057830485,1583.0,3951.0,False,False
65,56,3173216,35893902,2493.0,51595.0,257571.0,5896.0,11523.0,2197.0,1118.0,983185.0,2020-07-10T00:00:00Z,126270.0,257571.0,2020-07-10T00:00:00Z,39069611,39067118,39067118,854,2318,742929,66846,809775,63379105c335642987d0671b129e8a91ea53547b,2020-07-10,2020,7,28,Friday,4,406528,58075.42857142857,8507.616192901176,16.44314782745592,1.030908215616222,3951.0,-7689.0,True,False
66,56,3106370,35150973,2530.0,43934.0,255253.0,5845.0,11370.0,2127.0,1138.0,969111.0,2020-07-09T00:00:00Z,125416.0,255253.0,2020-07-09T00:00:00Z,38259873,38257343,38257343,867,1719,646844,59157,706001,0aed7f7a40f0567e1a07adfbd4939c657850d7d7,2020-07-09,2020,7,28,Thursday,3,406528,58075.42857142857,8507.616192901176,14.551765192065492,0.12712978630534597,-7689.0,3515.0,False,True
67,56,3047213,34504129,2360.0,43078.0,253534.0,5874.0,11303.0,2172.0,1103.0,953420.0,2020-07-08T00:00:00Z,124549.0,253534.0,2020-07-08T00:00:00Z,37553702,37551342,37551342,807,2035,575559,62672,638231,afa4a06a54d362f6d5dbb1c792ea449ba98f1ade,2020-07-08,2020,7,28,Wednesday,2,406528,58075.42857142857,8507.616192901176,15.416404282115868,0.5402889980399966,3515.0,-10944.0,True,False
68,56,2984541,33928570,2136.0,41760.0,251499.0,5832.0,11177.0,2098.0,1084.0,936476.0,2020-07-07T00:00:00Z,123742.0,251499.0,2020-07-07T00:00:00Z,36915247,36913111,36913111,923,1960,584171,51728,635899,c405972b5ce2a0fabb9e788e6eb6dadce216a3ac,2020-07-07,2020,7,28,Tuesday,1,406528,58075.42857142857,8507.616192901176,12.72433879093199,-0.7460877909284294,-10944.0,-9810.0,False,False
69,56,2932813,33344399,1907.0,39768.0,249539.0,5684.0,11058.0,2105.0,1070.0,924148.0,2020-07-06T00:00:00Z,122819.0,249539.0,2020-07-06T00:00:00Z,36279119,36277212,36277212,243,794,471602,41918,513520,a84c6500073dff80cf87308f8a876764e229c5f2,2020-07-06,2020,7,28,Monday,0,406528,58075.42857142857,8507.616192901176,10.311220875314861,-1.8991722481451927,-9810.0,3694.0,False,True
70,56,2890895,32872797,1885.0,38764.0,248745.0,5653.0,11010.0,2080.0,1064.0,902558.0,2020-07-05T00:00:00Z,122576.0,248745.0,2020-07-05T00:00:00Z,35765577,35763692,35763692,209,590,633339,45612,678951,e8fb83f9b4439d4cfd9aa046eea8a022c750cb08,2020-07-05,2020,7,27,Sunday,6,346641,49520.142857142855,5447.242465338813,13.158281911256891,-0.717453442179349,3694.0,8726.0,False,False
71,56,2845283,32239458,2083.0,38146.0,248155.0,5633.0,10977.0,1982.0,1063.0,894325.0,2020-07-04T00:00:00Z,122367.0,248155.0,2020-07-04T00:00:00Z,35086824,35084741,35084741,306,871,577481,54338,631819,394348b4da950483dd60d074a7316defeda96619,2020-07-04,2020,7,27,Saturday,5,346641,49520.142857142855,5447.242465338813,15.675583673021945,0.8844579938406466,8726.0,-390.0,True,False
72,56,2790945,31661977,2237.0,37798.0,247284.0,5597.0,10936.0,2049.0,1059.0,883561.0,2020-07-03T00:00:00Z,122061.0,247284.0,2020-07-03T00:00:00Z,34455159,34452922,34452922,598,1435,654043,53948,707991,a6e3e2844e96f457b6597c664485dd2c8eeab52c,2020-07-03,2020,7,27,Friday,4,346641,49520.142857142855,5447.242465338813,15.563075343078285,0.8128621354808256,-390.0,137.0,False,True
73,56,2736997,31007934,2208.0,37500.0,245849.0,5626.0,10843.0,2105.0,1041.0,875127.0,2020-07-02T00:00:00Z,121463.0,245849.0,2020-07-02T00:00:00Z,33747139,33744931,33744931,695,2003,608354,54085,662439,f20073449d2efb985db78921551cdd27ce4e7056,2020-07-02,2020,7,27,Thursday,3,346641,49520.142857142855,5447.242465338813,15.602597500007212,0.8380124754687627,137.0,-3104.0,True,False
74,56,2682912,30399580,2604.0,36405.0,243846.0,5512.0,10752.0,2098.0,1027.0,823151.0,2020-07-01T00:00:00Z,120768.0,243846.0,2020-07-01T00:00:00Z,33085096,33082492,33082492,701,1438,589398,50981,640379,001c9553dae256b7418fd3341e0e60d61ca471f6,2020-07-01,2020,7,27,Wednesday,2,346641,49520.142857142855,5447.242465338813,14.7071465868146,0.26818287457418716,-3104.0,-3117.0,False,False
75,56,2631931,29810182,2432.0,35248.0,242408.0,5424.0,10669.0,2044.0,1008.0,813788.0,2020-06-30T00:00:00Z,120067.0,242408.0,2020-06-30T00:00:00Z,32444545,32442113,32442113,596,1582,580152,47864,628016,39ef11031d84d9dc13c4fb2f49860368948d56ff,2020-06-30,2020,6,27,Tuesday,1,346641,49520.142857142855,5447.242465338813,13.807945395957201,-0.3040332549323825,-3117.0,-8051.0,False,False
76,56,2584067,29230030,2194.0,33586.0,240826.0,5380.0,10542.0,2011.0,990.0,798360.0,2020-06-29T00:00:00Z,119471.0,240826.0,2020-06-29T00:00:00Z,31816291,31814097,31814097,332,670,615988,39813,655801,229db5705c8e24941167efb70af8fe62a4473025,2020-06-29,2020,6,27,Monday,0,346641,49520.142857142855,5447.242465338813,11.485369589863865,-1.782028782252688,-8051.0,1757.0,False,True
77,56,2544254,28614042,2198.0,32476.0,240156.0,5248.0,10473.0,2077.0,983.0,778321.0,2020-06-28T00:00:00Z,119139.0,240156.0,2020-06-28T00:00:00Z,31160494,31158296,31158296,271,580,535806,41570,577376,f592f01e127e7d19a6b271b10df19205dda4af3e,2020-06-28,2020,6,26,Sunday,6,268717,38388.142857142855,6064.014276274188,15.469806525080289,0.5247113542107491,1757.0,1594.0,False,False
78,56,2502684,28078236,2186.0,32483.0,239576.0,5315.0,10415.0,2159.0,977.0,772465.0,2020-06-27T00:00:00Z,118868.0,239576.0,2020-06-27T00:00:00Z,30583106,30580920,30580920,511,1057,555647,43164,598811,40a9436bd875871310ac6103e0b3422dde35f7b4,2020-06-27,2020,6,26,Saturday,5,268717,38388.142857142855,6064.014276274188,16.062995642255608,0.78757353219681,1594.0,1379.0,False,False
79,56,2459520,27522589,2201.0,31738.0,238519.0,5283.0,10334.0,2075.0,966.0,763966.0,2020-06-26T00:00:00Z,118357.0,238519.0,2020-06-26T00:00:00Z,29984310,29982109,29982109,637,1526,565494,44543,610037,e4ef645073b1e2eda5e58d8739be8e1eb560f88b,2020-06-26,2020,6,26,Friday,4,268717,38388.142857142855,6064.014276274188,16.57617493496876,1.0149806485348138,1379.0,-4903.0,True,False
80,56,2414977,26957095,2133.0,31844.0,236993.0,5319.0,10257.0,2214.0,951.0,756719.0,2020-06-25T00:00:00Z,117720.0,236993.0,2020-06-25T00:00:00Z,29374205,29372072,29372072,647,1257,602693,39640,642333,4f487931f52d256b722358cc38d44fb779f10d8c,2020-06-25,2020,6,26,Thursday,3,268717,38388.142857142855,6064.014276274188,14.751578798512934,0.20644033569563144,-4903.0,-568.0,False,False
81,56,2375337,26354402,2049.0,31102.0,235736.0,5293.0,10173.0,2248.0,934.0,747565.0,2020-06-24T00:00:00Z,117073.0,235736.0,2020-06-24T00:00:00Z,28731788,28729739,28729739,724,1310,485049,39072,524121,d527d3179f7f38102c82bbc1170998ea66d2739a,2020-06-24,2020,6,26,Wednesday,2,268717,38388.142857142855,6064.014276274188,14.540204006445443,0.11277301003936883,-568.0,-5625.0,False,False
82,56,2336265,25869353,1891.0,30235.0,234426.0,5402.0,10077.0,2293.0,918.0,738952.0,2020-06-23T00:00:00Z,116349.0,234426.0,2020-06-23T00:00:00Z,28207509,28205618,28205618,710,1257,469104,33447,502551,bcef4e5fef2b1e3ede021c22d5fef32192846ffe,2020-06-23,2020,6,26,Tuesday,1,268717,38388.142857142855,6064.014276274188,12.44692371528411,-0.8148303470318938,-5625.0,-6166.0,False,False
83,56,2302818,25400249,2028.0,28799.0,233169.0,5323.0,10002.0,2299.0,909.0,731602.0,2020-06-22T00:00:00Z,115639.0,233169.0,2020-06-22T00:00:00Z,27705095,27703067,27703067,286,800,444089,27281,471370,5d996c6c5815278458eb7b1f6cf5e9c265cccb61,2020-06-22,2020,6,26,Monday,0,268717,38388.142857142855,6064.014276274188,10.152316377452859,-1.831648533645477,-6166.0,647.0,False,True
84,56,2275537,24956160,2084.0,28219.0,232369.0,5195.0,9944.0,2321.0,904.0,713537.0,2020-06-21T00:00:00Z,115353.0,232369.0,2020-06-21T00:00:00Z,27233781,27231697,27231697,294,514,496049,27928,523977,0774dbfeab04428f6942f2e5a5970bd5fd0622d5,2020-06-21,2020,6,25,Sunday,6,185567,26509.571428571428,4814.427029153896,15.050089725004984,0.2946204320554116,647.0,4366.0,False,False
85,56,2247609,24460111,2108.0,27967.0,231855.0,5229.0,9908.0,2380.0,888.0,708864.0,2020-06-20T00:00:00Z,115059.0,231855.0,2020-06-20T00:00:00Z,26709828,26707720,26707720,629,745,533304,32294,565598,f6e64e807baf819d309f0af844e690972af10af2,2020-06-20,2020,6,25,Saturday,5,185567,26509.571428571428,4814.427029153896,17.402878744604376,1.2014780858450664,4366.0,-823.0,True,False
